company,BIZ_NO,mean
소모비전,2248120580,48.02300230136986
콘티넨탈공조,2078142949,14.178082191780822
신일특수유리,2248119405,14.178082191780822
명신메트리스,1268135663,9.193301671232875
태일전기공사,6128105281,2.837573205479452
월드오토파트,2208194227,0.684931506849315
코리아게임테크놀러지,2208161497,14.178082191780822
탑,3018138387,5.529349534246576
유진엠플러스,1198143369,2.9315068493150687
한라동력공업,1138181841,14.178082191780822
태원목재,1378107089,10.907534246575343
에스엔텍,5148150876,37.24908684931507
대덕,6068157839,23.097719643835617
조일이씨에스,1128120900,3.1702541917808222
지아이건설,1218142932,30.32484939726028
제이텍,1348127688,43.67167701369862
용아섬유,1278129408,0.273972602739726
홍일스톤,1258143215,9.193301671232875
모티브,2298101012,25.19278164383562
우진교역,5048106941,0.273972602739726
파이버프로,3148118956,27.780370520547947
한국중전기,3158135206,9.805935232876712
삼창건업,5048112822,2.837573205479452
에이치케이알,1258110562,2.70058701369863
대기상사,2048150775,16.77320926027397
에스에스유통,5138123944,8.282890547945204
정림건설,1078789215,26.5243661369863
이지인터넷,1198158654,23.878188356164383
삼진건설,4088142635,13.627597616438356
한울설비건설,6078153710,2.837573205479452
금우산업,3128158442,36.94659010958904
휴링크코리아,1068173872,0.0
도림토건,1138180314,2.9354205479452053
와이비엘,1118131044,51.929855753424654
동양피앤씨,1238195129,1.4155250684931506
화일철강,1078122075,14.178082191780822
아이티엔지니어링,1228170431,23.51597920547945
명광산업,5148131689,2.912760767123288
에스제이케미칼,1348195997,4.109588767123287
텔에이스,2118737961,51.94986260273973
성안토건,2048154048,40.12823797260274
푸른약품,4098161407,12.36450016438356
영림공사,2208107362,15.0
금빛,1308161229,14.927057095890412
금화이앤씨,2078155707,3.170254191780822
에이치에스첨단소재,1208179440,9.193301671232875
엠피에스,1168111214,23.53424230136986
고도산업,4168128712,3.0724068493150685
경부철강,6068158347,14.232876712328768
디지웍스,2098128429,26.168294356164388
광진전기,2228103737,16.208219178082192
대보엔지니어링,5048154972,3.339041095890411
코우산업,1258127137,1.3307240547945205
고은컨트리클럽,2108155907,0.821917808219178
미성산업건도,1188101181,2.95499002739726
성동시엔시,6218166318,2.587518602739726
제노사피엔스,3148154078,0.9347299726027396
지지스틸,6078155440,14.212328767123289
에이프로젠,3148132303,8.707928547945206
삼광가스테크,1138150256,14.45890410958904
만구,6198100730,14.089608712328763
열림기술,1168154697,51.95238013698631
한스화학,1308149055,0.0
득주철강,6068149299,26.49828767123288
에코로바,1088143199,26.44433739726028
메카솔루션,2148714220,47.97032117808219
원이엔지산업,3148164450,2.837573205479452
나라에이스홀딩스,2148611060,37.99966493150685
지앤비시스템,2208169048,31.8855057260274
에코에너지,1018194173,44.75246178082191
금강중공업,1338127462,28.36211619178082
한국필터,3038130659,25.020140246575345
세운소방전기,6098118567,2.95499002739726
미림이앤에프,1208646075,0.9529480821917808
한산,1338123942,5.268741589041096
네온테크,1238161629,7.26269093150685
라온컨벤션,3148109796,13.918066191780824
대림엘이디,6078110405,3.2705479452054798
에프에스통상,2018162646,55.78882082191781
펄스텍,6088115422,51.94837071232877
다금산업,1268115935,0.0
태인시스템,5068122893,4.126712328767123
다이노나,1048145370,6.65500794520548
북청산업영어조합법인,2278106869,7.189703890410959
동창,6048108332,34.029793808219175
동국이엔티,5148150314,12.177146109589042
석하개발1,5158112889,40.12823797260274
호스록코리아,1398117981,2.2222220273972604
종이랜드,2018176645,14.178082191780822
디에프에스서울,1018163684,0.0
이티빌,1208198957,25.816043890410963
하이리빙강북지점,2178507345,0.0
피엔텔레컴,1208632886,3.033267890410959
유승산업개발,1228149578,40.15738397260274
기능건설산업,3068134692,2.837573205479452
융성건설,2048140980,3.228962575342466
전국종합철강,2158172556,14.178082191780822
진우텍,6068159536,3.919915260273972
탄천환경,1208602155,5.952676904109588
서영종합건설,1128110270,4.200912630136987
영기업,1368113458,26.84075342465753
엔디에스개발,1208186198,36.871148383561646
코스웰,2248112848,5.479451561643836
토마토프로덕션,1078614643,0.0
태경지앤케이,2068184062,2.9794520547945207
금전종합건설,6168129835,40.41386901369863
콜렉트대부,2208679522,31.762024630136985
동명정기,6088129339,2.3013698630136985
삼호실업,1168109848,2.868653561643836
글로트렉트레이드,1078631318,14.219178082191782
거산하북교역,2118639701,14.178082191780822
케이엠,3058136907,5.769775972602741
보광기업,6038154361,15.867090821917811
에덴식품,1378132268,18.02295147945205
헤아텍,2068156682,14.178082191780822
다올건설,4088126902,36.98122391780822
월어스코리아,1098185421,36.871148383561646
성일개발,1248113227,37.168944712328766
지오그라픽스,2018126000,0.273972602739726
진전사,6138100595,26.989999589041098
태광계전,3128125446,2.996575342465753
신양피혁,1348130752,49.25555290410959
중외휴먼텍,3038504732,0.547945205479452
대흥종합건설,2248120483,33.93899808219178
한컴지엠디,2298125921,27.131112356164383
서림하이팩,3038120049,20.33659909589041
대륙종합건설,6098155543,33.950854547945205
삼정지오테크,3128134417,9.193301671232875
거성산업,1268148606,44.05479452054794
동아스틸(주)광양공장,4168512260,26.49828767123288
아벨금속,1338123525,1.3394215342465752
지엠종합물류,6098159461,14.178082191780822
팩토리얼홀딩스,2148673071,15.184931506849315
더블유제이이엔에스,1028124535,2.837573205479452
효동개발,5088113503,40.448844219178085
드림사이버,4098149311,4.029008493150686
캡쳐,1068615732,53.98167528767124
흥삼건설,1198141022,40.169042383561646
원파워,5028144842,8.219176712328768
훼미리마트,2158117437,53.809519150684935
아주하이텍,1148178674,47.92105950684931
여래종합통신,2128137749,14.178082191780822
영진상사,5148115108,44.26764528767123
대동산업,6218114066,46.047686356164384
케이맥,3148117170,49.96055139726026
제이티넷,1078155843,28.740908767123287
성우종합건설,5138110788,39.61087501369863
서진,3018128332,34.450600712328765
두선,1258137917,22.37442608219178
시드인테리어,2208126277,2.95499002739726
청양운수,4168140055,0.9529480821917808
경동월드와이드,6218155164,9.756467479452054
한욱테크노글라스주식회사,5138126408,9.193301671232875
흥진,5118102846,37.80821536986301
삼영설비,6088123771,3.1898236438356165
삼진아트팩,2188115914,20.23416780821918
선택컨슈머,2208662962,14.178082191780822
연호미디어,4028153696,2.837573205479452
타라그래픽스,2208194061,24.08144676712328
텔레마스테크놀로지,1058617867,25.77690495890411
전일,4038118237,53.63652487671232
금강엔지니어링건설,2138637785,2.9354205479452053
미크로,1278111908,24.982238328767124
평화굴비유통,4108173897,14.678082191780822
신원커피물류,1348170109,7.189703890410959
새연정보기술,2118656729,23.83561153424657
구흥석건설,2158168426,2.837573205479452
정보티브이,1198121477,25.77690495890411
길이동정보통신,1308155066,14.178082191780822
우진산업기술,1208197166,1.0958903013698629
홍익출판사,1058168755,28.12082526027397
동영기업,6058101346,5.30217509589041
국전약품,2088125074,13.083395068493148
여행문화센타,4088135060,11.802739726027395
신도시공영개발,1278142643,0.0
에스아이테크,1318169277,22.121690931506848
준영,5138121500,10.916720602739726
큐텔소프트,6168131457,25.77690495890411
비티엔지니어링,3128160953,2.410958904109589
세레노가구,1358121315,3.76027397260274
대현정기,5148145015,1.0958903561643834
한국솔베이정밀화학,6108107250,0.273972602739726
엘에스건설,1098189183,38.8882997260274
알라스건설,2158630906,2.837573205479452
한아스틸,6038121458,14.178082191780822
우승종합건설,2208619960,40.174871589041096
윈테코,1278172749,0.776255698630137
유유씨티개발,2108101416,36.871148383561646
와이앤피아스콘,5078104409,9.193301671232875
글로벌에이,2208652746,5.870840904109589
라포애드,2068179064,11.802739726027395
티스쿨이앤씨,2148733789,15.602016273972604
명신맨테크,1088124101,11.967123287671232
아이캔,3148115401,43.637120958904106
원익테라세미콘,1248194031,14.794518630136984
대성팜,4038104640,33.294691342465754
용창산업(주)영동관광호텔,2118501436,12.177146109589042
대승프론티어,1208157354,13.639069424657537
대원케미코,1338123995,0.821917808219178
진성씨앤씨,5038157898,5.662099671232876
광주기계,4098122952,2.2739726027397262
광일건설,6228113532,27.871154602739725
호산이엔지,1308154674,3.595890410958904
인터랙티비,2208610668,16.106702630136986
썬테크놀로지스,1248194346,26.02116619178082
스틱인베스트먼트,1208191314,15.384309726027396
유림산업개발,6208107844,5.303326410958904
범양냉난방시스템,1078157929,14.178082191780822
선용,2268105912,46.14509942465753
케이엔이글로벌,2208633453,55.78882082191781
알켄즈,6218136717,1.781650849315069
휴먼,3038121316,9.936725917808218
산호씨앤디,2208602722,2.837573205479452
안동석재산업,5088112765,9.193301671232875
지구,4108163083,32.41310865753425
코닉오토메이션,3058165775,5.113494000000001
주영디자인,1098181008,3.150684712328768
세화,6108156746,54.9195029589041
한울산업,5048126710,26.638563698630136
아이씨티이엔지,2248123350,2.73972602739726
대원엔지니어링,5068149247,29.98406731506849
참존글로벌워크,2048143726,55.85346605479453
국제이엔씨,1238176156,14.787671232876711
양호,3068111006,18.59954290410959
이노센트가구,1398134660,50.44318621917808
현진건설,2268123389,20.273968383561645
태창공영,5148134954,37.01012005479452
국제강재(주)포항공장,5068505096,26.49828767123288
위닉스,5138112689,61.18599452054794
대신파워텍,1278160559,3.578767123287671
현우인터내셔날,1268155562,55.82883931506849
금아건설,1348174901,38.1841304109589
지형공간정보,3018157351,23.572178082191783
골든캐슬,2148623552,47.092350657534254
성남아트,2158171746,5.636007342465753
아세아산업,3078114291,4.86141901369863
대산통신,4028129371,2.837573205479452
원텍,5158115284,18.904832465753422
국일메카트로닉스,1198129810,47.94576186301369
엔젤에어,1248170475,2.136986301369863
태경건설,2208158880,30.032228273972603
온일포밍아트,6158128911,1.369862904109589
소프트캠프,1088117861,3.330691397260274
동창기계,1248123481,1.91780797260274
세양강업,1198144882,14.267123287671232
대성건재,4098125605,36.20786638356165
프렉코,1318157387,5.336986301369863
한국타이어밀양판매,6158108685,0.5136986301369864
동광기연,1398502583,24.320333424657537
케이디건설,6048132415,32.0567473150685
창해,4168109791,40.64433854794521
현도지앤씨,5128109293,2.837573205479452
아이씨이,6068174537,4.58281408219178
한성아이엘에스,6098144105,1.5342465753424657
서영주류판매,1098124026,14.39041095890411
아미시스,2128147024,25.82387167123288
대림이앤씨,5138131901,7.184620438356164
대신철강,1218113500,55.8799491780822
신한종합건설,6168129553,40.89456835616439
대림기공,6228119967,16.291583342465753
지오인터내셔널,2208119913,4.481408684931507
숭원산업,5138116953,0.3392041643835616
엘케이지,1068611793,14.294520547945206
한국전산홈,2018149041,20.24434917808219
스타대구고속관광,6088119656,0.9713573698630138
팔공건설,5048131789,36.5384577260274
삼기산업,1098147714,24.15307246575342
벡트론,5048116395,23.53002805479452
경진수산,6038133726,7.382038602739726
바이소프트,1168171212,14.63013698630137
케이앤씨체인본부,1058159746,14.178082191780822
정성섬유,5048126248,0.0
대성기술단,6218509523,3.6301369863013697
철인종합건설,6218132875,40.22733446575343
세광하이테크,1238161949,51.98646704109588
아래스,1298152109,12.81612484931507
드림미즈,1018154206,15.919247616438357
제이앤에프상사,1208141532,2.161339232876712
한국특수소재,3038135203,0.5088062465753425
해우촌,1268145521,24.139472356164383
델타금속,1078620640,14.178082191780822
해운대그랜드,6188106221,6.011406328767123
루돌프테크놀로지(주)한국,2118403984,14.178082191780822
오글랜드시스템코리아,6038155507,14.178082191780822
동신기계공업,1278119730,2.136986301369863
국일종합관리,2158137511,11.87945205479452
영풍세라믹,4078106747,9.42161210958904
아쎈다스코리아,1028143212,36.871148383561646
포인트엔지니어링,1378120438,54.2623771780822
미도산업,3058121501,24.08851098630137
그린모드,1198131150,55.8273001369863
갓바위워터피아온천,5158119183,12.025437780821916
피에스케이홀딩스,1298117534,13.809935150684929
아이플레이,5148149457,2.44447301369863
원창포장공업,6228114977,21.91659624657534
지오웍스,1198149534,3.0724068493150685
천안스포렉스,3128158914,0.273972602739726
모노링크,2118662240,46.07048906849315
리오엘리,6218156498,26.08936260273973
대경텔레콤,5048142423,2.6883561643835616
경복종합건설,2068156872,40.22733443835616
신성실크,4038102337,0.6653620273972602
에스알하우징,2118609605,2.9354205479452053
대성아이디,5028137996,4.285713890410959
한국지케이엔,6098126655,1.8569252602739723
경신수지공업,1368103722,0.7827788493150686
아쿠브,1298133529,51.97938882191781
비엠글로벌,2158610609,57.09711671232876
새한아스콘,6128110824,9.193301671232875
경성주택,5068106762,34.98703717808219
한국실리콘그래픽스,1208125769,14.178082191780822
태림랜드,2158618917,2.95499002739726
경성약품,3058162083,1.337630794520548
한유건설,4088139580,3.679060383561644
파이퍼베큠코리아,2138614647,20.497860684931503
이십일세기미트뱅크,1318153566,7.189703890410959
미래로건설,1258101011,12.187120849315068
해동철강,4118111410,14.595890410958903
파인넥스,2148663520,52.01000232876713
동양토건,5058136680,2.9354205479452053
제우산업,2118129019,37.38732863013698
에이피엔텍,3038125874,0.0
그린로지텍,2148668092,14.178082191780822
대운산업개발,3138107489,13.841570821917808
효건도어,1288161037,5.418568739726027
고려이엔에스,6098160634,57.73972090410959
에스지플래닝,3148109379,49.25555290410959
한길텔레콤,4098144349,2.95499002739726
세인종합건설,4088126483,40.27396810958904
영테크,3128626305,9.444946931506848
아트미디어,1058173262,29.72993783561644
티피씨,5048121108,9.284099753424655
베델,1248607360,36.110240438356165
명인건전,3148120864,2.837573205479452
성우애드컴,2018125597,10.86757830136986
유니콘네트웍스,2028145276,11.923287671232876
규림,2128138466,15.193865698630136
제이드글로벌,6038155133,14.246575342465754
대산정밀,4108145260,5.0593603835616445
제이에프앤비,1108146980,9.08260512328767
엘티시스템,2118102252,3.065068493150685
세방전기통신,4038121367,2.837573205479452
백산동물약품,1268147121,14.178082191780822
평진종합관리,2128133030,0.0
동현전기공사,3088101620,2.837573205479452
디에스케이기계,6098122644,2.2739726027397262
케이에스피,1208159653,10.893914547945204
대동산업,5058111466,46.19989336986302
패션앤스타일,2048159664,56.22440643835616
보노,2208629037,25.480388328767123
강산,2268109830,7.287666410958904
코너스톤네트웍스,1148122210,48.9962118630137
파크비지니스관광호텔,5138118117,12.180471013698629
에쓰씨기획,1208634827,7.990866958904109
노블인더스트리,2118671550,55.79959501369864
신진스틸,6068164214,31.598169972602744
계명,1218128487,67.28143586301368
에드링턴코리아,2118614336,14.72754698630137
두영,1238177887,5.527795095890411
웩싸이,2148742390,7.990866958904109
동양엔지니어링,1318103877,30.27396898630137
미래로데이타시스템,1078153689,51.94837071232877
나우슈모드,2048158914,49.25966997260274
서울신용평가정보(주)부산지점,6058514742,0.0
디와이씨,5038147288,1.433337589041096
프로차일드,1138151013,14.52054794520548
섬진피에이치텍,6068184748,2.2739726027397262
케이엠씨에프에이,6068171961,2.136986301369863
마이크로닉정보통신,3078103533,2.837573205479452
대흥시스템,1318159819,3.6575342465753424
정보건설,6138109470,4.8140896712328765
두루종합건설,2108131512,40.22733441095891
도시바엘리베이터코리아,1048176058,14.178082191780822
대맥엔지니어링,1168141421,5.134448520547945
지유지유애드,1078619406,7.990866958904109
웅신산업개발,1218119862,40.12823797260274
광산전력,3048108709,3.052837369863014
삼성고속관광,1138172357,5.609227424657534
현대금속,3018162586,37.976559205479454
한국시거스,1348147312,48.24066104109589
리원에스디,1058642648,1.0958903561643838
금산양전농원,1208662828,9.315066657534247
보성레저개발,4088155412,36.871148383561646
창영종합건설,1378131726,40.30311410958904
문인터내쇼날,2018175006,36.871148383561646
동흥종합건설,2118650313,40.15738397260274
퍼스트엔지니어링,4088133422,23.62252304109589
코비스,1238160386,52.16365534246575
한나,6068147928,16.053431123287673
광화,6228119007,31.69178082191781
진보엘리트,2178114737,14.178082191780822
진영판넬,5158106937,5.678704136986301
제일셔츠,2078146208,55.78882082191781
청도무역,2048172992,14.397260273972602
아르스앤,1058662377,1.0958903835616436
강동,4098168415,49.44404556164385
한국티앤엘,3058138453,1.095890410958904
동성금속기술,1058160656,2.9354205479452053
건축사사무소오퍼스,2118691497,23.85141942465754
한길종합엔지니어링,1248192412,23.51949109589041
디즈텍,6058144160,2.864258821917808
대한피씨건설,1138155737,2.837573205479452
엘케이디컴퍼니,2118601904,36.89100147945205
국제강재,1208140606,19.255215397260272
영남기공,5088113217,3.248532054794521
양지종합건설,4118113795,38.8551822739726
삼우소방,4128107452,3.2572292876712328
대진엠엔알,2158615356,36.871148383561646
세왕건설,5108111226,14.178082191780822
세영디앤씨,5028146627,2.3353255342465755
태양탑스,1268157293,0.0
포텐시아개발,2208665329,36.871148383561646
유림아이엔씨,2148891641,40.157384
케이엠제약,1088129222,11.225105095890411
한국전기기술사사무소,4098137547,23.493147561643838
지아이엠산업,1138130022,2.136986301369863
대신약품,1058182252,14.232876712328768
대건세이프,1078627167,0.0
대신,5058130819,32.34257082191781
효성기계,1348152019,6.484017835616438
에어텍정보통신,1098151877,51.95455578082191
태흥전자,1268121382,5.1506849315068495
경남창호시스템,2118699621,2.837573205479452
백광플라텍,6158123463,0.5088062465753425
보원하이텍,1138172890,0.5088062465753425
다보링크,2208191327,45.35276534246575
이십세기폭스코리아,2208123173,2.4657534246575343
유성,6038110062,16.836645671232876
수도권환경,1098143760,55.6079382739726
동화기연,6228114303,2.547945205479452
육구공이,6098150816,36.871148383561646
베니스침대,6078152555,15.576481671232878
지니틱스,3148133020,27.68008610958904
동진폴리머,6228125168,14.212328767123289
상아,3058152722,19.760269890410964
국토건설산업,1238108696,40.12823797260274
현인푸드홀릭스에프앤씨,2178115925,14.178082191780822
케이비시스템,6178145594,2.3287670136986303
울티모유통,1298137660,55.78882082191781
신한쥬얼테크,1248154271,0.4261795890410958
제이에이알시스템즈,1358161199,5.92762317808219
부농,4118106275,44.497003424657535
케이엔지랜드,1058653179,36.871148383561646
한국육계유통,2058140611,9.552990328767123
캐리맥스통상,2198104026,49.2600442739726
무창건설,3018108530,2.837573205479452
노턴라이프락코리아,1208172660,25.77690495890411
유니콤넷,2148690274,52.04500446575343
경동코퍼레이션,2158600455,49.25555290410959
수덕산업기계,6098155918,0.5479451780821919
삼영전기공업사,5028103889,2.837573205479452
키스트론,1348107080,51.9708054520548
비건설,4098177888,40.18653002739726
다모여수산,2048135473,14.178082191780822
동진에프앤씨,1348176952,55.78882082191781
훈호엔지니어링,6048123459,0.0
에이케이씨앤씨,1068625128,36.871148383561646
보임기술,1248171775,47.90028690410959
일급언양종합정비,6218147228,0.273972602739726
한미종합건축사사무소,6218152264,3.32680997260274
와콘,1298150396,41.5627965479452
남경건설,1308185293,21.99608323287671
게임어스,2148742589,20.92154079452055
한우리열린교육,2208152061,32.30871652054795
성훈라이팅,1368133148,3.852739726027397
두남금속,1378130066,26.54109589041096
우선제어,3068135764,47.91488383561644
세한,2158182409,47.4626066849315
안창,3128138621,32.69821030136986
미래공조플랜트,5048129769,2.9354205479452053
로터스엔지니어링,2298139255,5.733854794520548
무한비트,1138165986,26.1291554520548
삼진제모,1088100996,55.82422180821918
와이지종합건설,1058622491,40.12823797260274
대흥이엔씨,2208139923,40.27979728767123
신영섬유,1278133858,6.911178438356165
코엔미디어,1078637480,5.946815863013699
지엔원에너지,2148702705,11.748129561643838
동일하이빌,2208182721,60.66453646575342
천안단보루,3128121116,20.243423671232875
웅진산업,3128150853,30.05359953424657
우일엔지니어링,2208622825,27.723916547945205
와사비망고,1068625002,10.156941287671234
제본,1168142134,31.3074737260274
화성건설,2238103292,38.88750041095891
해은켐텍,1348152585,1.1872145205479452
다남건설,2198108702,40.12823797260274
아하아이엔디,2138626838,2.837573205479452
성산,1208103862,31.43315526027397
