사업자번호,address,industry,ind_rank,payroll,new_payroll,employee,employment,resignation,cmp_years
1208511981,"경북 포항시 남구 대이로1번길 20, 602호",(M72121)건물 및 토목 엔지니어링 서비스업,6,,,,,,
1208512199,경남 창원시 의창구 의안로8번길 23,(M72121)건물 및 토목 엔지니어링 서비스업,6,"4,000만원 이상 ~ 6,000만원 미만","4,000만원 이상 ~ 6,000만원 미만",200명 이상 ~ 400명 미만,31.09 % (60                                            명),24.35 % (47                                            명),- 년
1208516481,"서울 서초구 서초중앙로29길 26, 2층",(I56130)기관 구내식당업,5,"~ 4,000만원 미만","~ 4,000만원 미만",200명 이상 ~ 400명 미만,52.11 % (173                                            명),54.82 % (182                                            명),26 년
1208516948,,,,,,,,,
1208517307,강원 횡성군 공근면 영서로 800,광학렌즈 및 광학요소 제조업,,,,,,,
1208518081,서울 중구 명동8길 26,(L68112)비주거용 건물 임대업,6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,0.00 % (0                                            명),25.00 % (1                                            명),36 년
1208518548,경기 용인시 처인구 백암면 삼백로785번길 28,(S96921)장례식장 및 장의관련 서비스업,4,"~ 4,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,60.71 % (17                                            명),46.43 % (13                                            명),31 년
1208519964,경남 사천시 사천읍 평화길 19,토목시설물 건설업,,,,,,,
1208520947,"서울 강남구 언주로 337, 5층",(I55101)호텔업,5,"~ 4,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,53.57 % (45                                            명),92.86 % (78                                            명),- 년
1208522907,"경기 용인시 기흥구 죽전로 17, 8층 802호",자동차 임대업,,,,,,,
1208524002,"서울 금천구 가산디지털1로 128, 10층 1006호",(P85501)일반 교과 학원,6,"~ 4,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,92.98 % (53                                            명),78.95 % (45                                            명),19 년
1208525471,서울 종로구 우정국로 48,(M71201)공인회계사업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",700명 이상 ~ 1000명 미만,24.57 % (202                                            명),22.02 % (181                                            명),46 년
1208526261,서울 영등포구 당산로27길 16,일반 서적 출판업,,,,,,,
1208527014,인천 연수구 하모니로187번길 33,(C29280)산업용 로봇 제조업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,32.00 % (48                                            명),30.00 % (45                                            명),29 년
1208527805,,,,,,,,,
1208527824,,,,,,,,,
1208528196,,,,,,,,,
1208529763,,,,,,,,,
1208529837,"서울 강남구 테헤란로113길 7, 별관",공인회계사업,,,,,,,
1208530479,충북 청주시 청원구 오창읍 과학산업3로 168,(C26310)컴퓨터 제조업,6,"~ 4,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,24.30 % (26                                            명),28.04 % (30                                            명),30 년
1208531686,"서울 강남구 삼성로118길 8, 201호",비주거용 건물 임대업,,,,,,,
1208535038,,,,,,,,,
1208535514,,,,,,,,,
1208536624,경기 김포시 통진읍 율마로 339-57,(C25112)구조용 금속 판제품 및 공작물 제조업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",70명 이상 ~ 100명 미만,232.00 % (290                                            명),156.80 % (196                                            명),40 년
1208537109,,,,,,,,,
1208540661,,,,,,,,,
1208540827,,,,,,,,,
1208541016,서울 영등포구 버드나루로14길 9,"(C14192)근무복, 작업복 및 유사의복 제조업",5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,55.56 % (50                                            명),44.44 % (40                                            명),24 년
1208542179,서울 영등포구 버드나루로14길 9,"(C14192)근무복, 작업복 및 유사의복 제조업",5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,55.56 % (50                                            명),44.44 % (40                                            명),24 년
1208542733,,,,,,,,,
1208543367,,,,,,,,,
1208543538,,,,,,,,,
1208544634,,,,,,,,,
1208545517,"서울 강남구 삼성로 557, 5층",(G45211)자동차 신품 타이어 및 튜브 판매업,5,"~ 4,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,32.14 % (18                                            명),50.00 % (28                                            명),21 년
1208546520,서울 양천구 목동로 232,(G46800)상품 종합 도매업,5,"~ 4,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,104.20 % (124                                            명),105.88 % (126                                            명),12 년
1208547102,"서울 송파구 위례성대로16길 7, 4층",(G46522)통신ㆍ방송장비 및 부품 도매업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,0.00 % (0                                            명),0.00 % (0                                            명),26 년
1208547121,,,,,,,,,
1208547553,,,,,,,,,
1208548305,,,,,,,,,
1208548703,,,,,,,,,
1208549852,,,,,,,,,
1208602062,서울 강남구 영동대로 312,(G45110)자동차 신품 판매업,6,"4,000만원 이상 ~ 6,000만원 미만","4,000만원 이상 ~ 6,000만원 미만",200명 이상 ~ 400명 미만,26.67 % (56                                            명),32.38 % (68                                            명),22 년
1208602155,서울 강남구 개포로 625,(E37011)하수 처리업,4,"~ 4,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,0.00 % (0                                            명),0.00 % (0                                            명),22 년
1208604298,"서울 용산구 대사관로34길 25, 3층",(L68112)비주거용 건물 임대업,6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,0.00 % (2                                            명),0.00 % (1                                            명),22 년
1208604468,경남 양산시 하북면 양산대로 2213,분말 야금제품 제조업,,,,,,,
1208604696,"서울 영등포구 여의대로 14, 12층",(J58222)응용 소프트웨어 개발 및 공급업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,23.86 % (42                                            명),26.14 % (46                                            명),22 년
1208605526,서울 강남구 강남대로 480,비주거용 건물 임대업,,,,,,,
1208605910,"서울 강남구 테헤란로98길 8, 3층",(L68223)부동산 감정평가업,6,"~ 4,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,23.08 % (12                                            명),32.69 % (17                                            명),22 년
1208605939,"경기 하남시 초광산단서로 4, 지하1층",(F41226)조경 건설업,7,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,204.55 % (45                                            명),172.73 % (38                                            명),22 년
1208606016,서울 강남구 강남대로 308,(N74100)사업시설 유지ㆍ관리 서비스업,4,"~ 4,000만원 미만","~ 4,000만원 미만",70명 이상 ~ 100명 미만,22.92 % (11                                            명),20.83 % (10                                            명),28 년
1208606035,"서울 강남구 삼성로100길 15, 2층",(F41111)단독 주택 건설업,6,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),22 년
1208606108,서울 강남구 학동로 402,(M71531)경영 컨설팅업,6,"~ 4,000만원 미만","~ 4,000만원 미만",400명 이상 ~ 700명 미만,50.53 % (240                                            명),60.00 % (285                                            명),22 년
1208606281,서울 강남구 삼성로 555,(N76320)컴퓨터 및 사무용 기계ㆍ장비 임대업,6,"~ 4,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,50.00 % (17                                            명),44.12 % (15                                            명),22 년
1208607392,경북 예천군 보문면 산단길 13-3,(C11209)기타 비알코올 음료 제조업,5,"~ 4,000만원 미만","~ 4,000만원 미만",70명 이상 ~ 100명 미만,40.30 % (27                                            명),16.42 % (11                                            명),22 년
1208607655,"서울 송파구 법원로11길 11, 비동 1407호,1408호,1409호,1410호,1411호, 지층108호",(C20501)합성섬유 제조업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,35.71 % (5                                            명),28.57 % (4                                            명),22 년
1208608159,서울 강남구 학동로95길 51,(K64209)기타 금융 투자업,,"6,000만원 이상 ~ 8,000만원 미만","4,000만원 이상 ~ 6,000만원 미만",1명 이상 ~ 20명 미만,75.00 % (3                                            명),50.00 % (2                                            명),22 년
1208609347,"서울 송파구 송파대로 558, 13층",(M70113)의학 및 약학 연구개발업,6,"4,000만원 이상 ~ 6,000만원 미만","4,000만원 이상 ~ 6,000만원 미만",400명 이상 ~ 700명 미만,39.22 % (191                                            명),27.72 % (135                                            명),22 년
1208609556,"서울 송파구 문정동 289 가든파이브웍스(나블럭) 씨동 711,712,713,714",(G46419)기타 생활용 섬유 및 직물제품 도매업,5,"6,000만원 이상 ~ 8,000만원 미만","4,000만원 이상 ~ 6,000만원 미만",1명 이상 ~ 20명 미만,11.11 % (1                                            명),33.33 % (3                                            명),22 년
1208609672,"서울 금천구 가산디지털1로 149, 제12층 제1201,1202,1203,1204,1205호",응용 소프트웨어 개발 및 공급업,,,,,,,
1208610107,"서울 중구 을지로5길 26, 서관 25층",(J58221)시스템 소프트웨어 개발 및 공급업,5,"4,000만원 이상 ~ 6,000만원 미만","4,000만원 이상 ~ 6,000만원 미만",40명 이상 ~ 70명 미만,36.84 % (21                                            명),33.33 % (19                                            명),22 년
1208610238,"서울 강남구 테헤란로 509, 8층",(G46739)기타 화학물질 및 화학제품 도매업,5,"~ 4,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,14.81 % (4                                            명),111.11 % (30                                            명),22 년
1208610499,"서울 강남구 봉은사로114길 12, 7층",(G46441)의약품 도매업,5,"~ 4,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,97.47 % (154                                            명),65.19 % (103                                            명),22 년
1208611144,"서울 송파구 중대로 215, 5층 501호",(J58222)응용 소프트웨어 개발 및 공급업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,32.26 % (10                                            명),29.03 % (9                                            명),22 년
1208613138,"충남 천안시 서북구 충무로 204, 4층",(F41110)주거용 건물 건설업,6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,0.00 % (0                                            명),0.00 % (0                                            명),22 년
1208613443,서울 강남구 역삼로 560,(J58111)교과서 및 학습서적 출판업,6,"~ 4,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,24.39 % (10                                            명),24.39 % (10                                            명),22 년
1208614122,"서울 금천구 가산디지털2로 98, 2동 714호",(K66199)그 외 기타 금융 지원 서비스업,,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,36.47 % (31                                            명),20.00 % (17                                            명),22 년
1208614933,서울 강남구 영동대로 511,(G46595)전기용 기계ㆍ장비 및 관련 기자재 도매업,5,"4,000만원 이상 ~ 6,000만원 미만","4,000만원 이상 ~ 6,000만원 미만",20명 이상 ~ 40명 미만,29.17 % (7                                            명),8.33 % (2                                            명),22 년
1208615723,서울 강남구 선릉로 643,"(G46452)문구용품, 회화용품, 사무용품 도매업",6,"~ 4,000만원 미만","~ 4,000만원 미만",70명 이상 ~ 100명 미만,36.17 % (34                                            명),43.62 % (41                                            명),22 년
1208616095,"서울 성동구 성수일로 55, 801호",(C20322)생물 살균ㆍ살충제 및 식물보호제 제조업,6,"~ 4,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,66.67 % (12                                            명),38.89 % (7                                            명),21 년
1208616116,"서울 금천구 가산디지털1로 186, 4층",(J58222)응용 소프트웨어 개발 및 공급업,5,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),21 년
1208616566,"서울 서초구 사평대로 343, 3층",(M71531)경영 컨설팅업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,34.90 % (52                                            명),19.46 % (29                                            명),21 년
1208617487,"경기 성남시 수정구 성남대로1518번길 14, 101호-102호",(G46739)기타 화학물질 및 화학제품 도매업,5,"4,000만원 이상 ~ 6,000만원 미만","4,000만원 이상 ~ 6,000만원 미만",1명 이상 ~ 20명 미만,0.00 % (0                                            명),0.00 % (0                                            명),21 년
1208617788,서울 중구 퇴계로 320,(L68112)비주거용 건물 임대업,6,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),21 년
1208618701,"서울 강남구 도산대로 541, 13층",(L68121)주거용 건물 개발 및 공급업,6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,37.50 % (3                                            명),25.00 % (2                                            명),21 년
1208619622,서울 송파구 올림픽로 80,(N75122)상용 인력 공급 및 인사관리 서비스업,7,"~ 4,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,49.44 % (89                                            명),53.33 % (96                                            명),21 년
1208620513,"서울 강남구 삼성로 508, 1110호",(G46739)기타 화학물질 및 화학제품 도매업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,0.00 % (0                                            명),0.00 % (0                                            명),21 년
1208620866,"경기 용인시 처인구 백암면 고안로51번길 175-28, 고등기술연구원 4층, 지하1층",(M70121)전기ㆍ전자공학 연구개발업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,12.20 % (5                                            명),17.07 % (7                                            명),21 년
1208622165,서울 강남구 학동로17길 4-3,"(F42412)도배, 실내장식 및 내장 목공사업",7,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,41.38 % (12                                            명),27.59 % (8                                            명),21 년
1208622942,"서울 구로구 디지털로34길 27, 11층",(J58222)응용 소프트웨어 개발 및 공급업,5,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),21 년
1208624431,"서울 금천구 가산디지털1로 196, 1203호",(G46721)1차 금속제품 도매업,6,"~ 4,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,28.57 % (2                                            명),14.29 % (1                                            명),21 년
1208624921,"경기 용인시 기흥구 용구대로2469번길 29, .3",(G46521)가전제품 및 부품 도매업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,26.09 % (6                                            명),43.48 % (10                                            명),- 년
1208627419,"서울 강서구 양천로 583, B동 901호",(J58222)응용 소프트웨어 개발 및 공급업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,25.95 % (41                                            명),24.05 % (38                                            명),21 년
1208627670,강원 횡성군 우천면 우천산업단지로 84-4,(C18119)기타 인쇄업,7,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,63.24 % (43                                            명),75.00 % (51                                            명),21 년
1208628403,"서울 강남구 도산대로16길 13-16, 304호",(M71531)경영 컨설팅업,6,"~ 4,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,46.15 % (12                                            명),38.46 % (10                                            명),21 년
1208629232,"경기 안양시 동안구 벌말로 126, 2909호",(F42121)토공사업,7,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",70명 이상 ~ 100명 미만,214.29 % (195                                            명),58.24 % (53                                            명),21 년
1208630331,서울 강남구 영동대로85길 20-5,(L68121)주거용 건물 개발 및 공급업,6,,,,,,
1208630670,"서울 중구 퇴계로 10, 15층",(G46621)배관 및 냉ㆍ난방장치 도매업,4,"4,000만원 이상 ~ 6,000만원 미만","4,000만원 이상 ~ 6,000만원 미만",70명 이상 ~ 100명 미만,24.64 % (17                                            명),18.84 % (13                                            명),21 년
1208631285,"서울 강남구 봉은사로 644, 2층",(G46441)의약품 도매업,5,"~ 4,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,40.43 % (19                                            명),80.85 % (38                                            명),21 년
1208631494,"서울 구로구 디지털로31길 41, 12층",(C14112)여자용 겉옷 제조업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,27.94 % (19                                            명),20.59 % (14                                            명),20 년
1208632886,경기 안양시 동안구 안양천동로 130,"(C28110)전동기, 발전기 및 전기 변환장치 제조업",6,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),20 년
1208633565,경기 성남시 분당구 판교역로 225-20,응용 소프트웨어 개발 및 공급업,,,,,,,
1208634394,충남 천안시 서북구 성거읍 문성2길 33,(C29172)공기 조화장치 제조업,5,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),20 년
1208634827,"서울 영등포구 국제금융로 52, 3층","(M71393)광고물 문안, 도안, 설계 등 작성업",4,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),20 년
1208635923,서울 강남구 학동로 326,(G46800)상품 종합 도매업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,2.78 % (2                                            명),19.44 % (14                                            명),- 년
1208636956,서울 강남구 테헤란로27길 8-4,(L68112)비주거용 건물 임대업,6,,,,,,
1208637260,서울 용산구 대사관로 43,(G46522)통신ㆍ방송장비 및 부품 도매업,6,"4,000만원 이상 ~ 6,000만원 미만","4,000만원 이상 ~ 6,000만원 미만",20명 이상 ~ 40명 미만,130.36 % (73                                            명),50.00 % (28                                            명),20 년
1208638385,"서울 영등포구 여의나루로 60, 8층",(G46739)기타 화학물질 및 화학제품 도매업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,56.25 % (9                                            명),62.50 % (10                                            명),20 년
1208638634,"서울 송파구 법원로 114, A동 810호","(G46731)염료, 안료 및 관련제품 도매업",5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,9.09 % (1                                            명),0.00 % (0                                            명),20 년
1208639138,서울 강남구 영동대로115길 10,한식 일반 음식점업,,,,,,,
1208639327,"서울 서초구 서초중앙로24길 16, 13층",그 외 기타 여신금융업,,,,,,,
1208640412,"서울 강남구 테헤란로26길 10, 5층",(M71531)경영 컨설팅업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,21.05 % (4                                            명),10.53 % (2                                            명),20 년
1208641110,서울 강남구 선릉로129길 9-3,"(F42412)도배, 실내장식 및 내장 목공사업",7,"~ 4,000만원 미만","~ 4,000만원 미만",70명 이상 ~ 100명 미만,401.64 % (245                                            명),342.62 % (209                                            명),20 년
1208641707,서울 강남구 테헤란로 510,(F41110)주거용 건물 건설업,6,"~ 4,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,50.00 % (11                                            명),54.55 % (12                                            명),31 년
1208642292,"서울 서초구 서초중앙로24길 16, 1001호",그 외 기타 여신금융업,,,,,,,
1208642875,"서울 중구 서소문로 120, 704호",(M72111)건축설계 및 관련 서비스업,7,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,89.61 % (69                                            명),51.95 % (40                                            명),20 년
1208642972,"서울 강남구 영동대로85길 13, 3층",(K64919)그 외 기타 여신금융업,,"~ 4,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,85.71 % (42                                            명),71.43 % (35                                            명),20 년
1208643097,경기 화성시 장안면 장안로 480-192,(G46699)그 외 기타 건축자재 도매업,7,"~ 4,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,43.64 % (24                                            명),32.73 % (18                                            명),20 년
1208643267,"서울 강남구 헌릉로570길 32-1, 5층",(F41100)건물 건설업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,53.97 % (34                                            명),23.81 % (15                                            명),20 년
1208643350,"서울 강남구 논현로75길 8, 2층",(N75210)여행사업,6,"~ 4,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,58.97 % (23                                            명),66.67 % (26                                            명),20 년
1208644010,"서울 강남구 도곡로 204, 4층,5층",(C14300)편조의복 제조업,5,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),20 년
1208644233,경기 용인시 기흥구 어정로 134-24,(M71531)경영 컨설팅업,6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,100.00 % (6                                            명),50.00 % (3                                            명),- 년
1208644835,서울 강남구 테헤란로77길 14,(L68112)비주거용 건물 임대업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,25.00 % (1                                            명),0.00 % (0                                            명),20 년
1208645095,경기 수원시 권선구 서부로 1433-50,(C28119)기타 전기 변환장치 제조업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",70명 이상 ~ 100명 미만,28.38 % (21                                            명),14.86 % (11                                            명),20 년
1208646075,"서울 광진구 천호대로 536, 626호",(M73903)사업 및 무형 재산권 중개업,6,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),20 년
1208646100,서울 구로구 디지털로33길 28,기타 산업용 기계 및 장비 도매업,,,,,,,
1208647448,서울 강남구 개포로 222,(C30399)그 외 자동차용 신품 부품 제조업,6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,0.00 % (0                                            명),22.22 % (4                                            명),19 년
1208647735,"서울 서초구 강남대로 465, 14층",(L68122)비주거용 건물 개발 및 공급업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,111.11 % (10                                            명),100.00 % (9                                            명),19 년
1208648995,"서울 서초구 논현로 19, 302호",(G46592)의료기기 도매업,4,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,47.06 % (8                                            명),23.53 % (4                                            명),19 년
1208649219,"서울 구로구 디지털로 288, 1603호",(J63991)데이터베이스 및 온라인정보 제공업,5,"~ 4,000만원 미만","~ 4,000만원 미만",70명 이상 ~ 100명 미만,49.46 % (46                                            명),46.24 % (43                                            명),19 년
1208649640,"서울 강남구 테헤란로 517, 2층",시계 및 귀금속제품 도매업,,,,,,,
1208649825,"서울 강남구 봉은사로68길 33-1, 3,4,5,6층","(F42412)도배, 실내장식 및 내장 목공사업",7,"~ 4,000만원 미만","~ 4,000만원 미만",70명 이상 ~ 100명 미만,44.05 % (37                                            명),44.05 % (37                                            명),19 년
1208650297,서울 강남구 삼성로 554,(L68121)주거용 건물 개발 및 공급업,6,"4,000만원 이상 ~ 6,000만원 미만","4,000만원 이상 ~ 6,000만원 미만",1명 이상 ~ 20명 미만,20.00 % (1                                            명),40.00 % (2                                            명),19 년
1208650341,"서울 송파구 백제고분로9길 5, 2003호","전시, 컨벤션 및 행사 대행업",,,,,,,
1208650680,"서울특별시 성동구 성수동1가14-18,19 서울숲코오롱디지털타워3차 901,902호",(J63991)데이터베이스 및 온라인정보 제공업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",20명 이상 ~ 40명 미만,44.83 % (13                                            명),44.83 % (13                                            명),19 년
1208651262,"서울 강남구 역삼로 162, 5층",건축설계 및 관련 서비스업,,,,,,,
1208651831,"서울 강남구 영동대로 720, 502호",(G46733)플라스틱물질 및 합성고무 도매업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,20.00 % (3                                            명),13.33 % (2                                            명),19 년
1208653289,경기 성남시 분당구 황새울로258번길 29,(J58222)응용 소프트웨어 개발 및 공급업,5,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,0.00 % (0                                            명),50.00 % (2                                            명),19 년
1208653367,"서울 강남구 테헤란로114길 38, 11층",(G46331)주류 도매업,6,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,23.13 % (37                                            명),31.25 % (50                                            명),19 년
1208654196,"경기 성남시 분당구 운중로 255, 501호",(L68112)비주거용 건물 임대업,6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,0.00 % (0                                            명),0.00 % (0                                            명),22 년
1208654347,"서울 강남구 영동대로 511, 2407호",(M71531)경영 컨설팅업,6,"6,000만원 이상 ~ 8,000만원 미만","4,000만원 이상 ~ 6,000만원 미만",20명 이상 ~ 40명 미만,30.43 % (7                                            명),21.74 % (5                                            명),19 년
1208654385,"서울 강남구 영동대로 506, 3층",(S96991)예식장업,4,"~ 4,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,35.85 % (19                                            명),58.49 % (31                                            명),19 년
1208654478,"서울 강남구 자곡로 174-10, 716호,717호,718호,719호,720호,721호",(J58222)응용 소프트웨어 개발 및 공급업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,20.83 % (10                                            명),22.92 % (11                                            명),19 년
1208654779,"서울 강남구 봉은사로 507, 510호",(L68121)주거용 건물 개발 및 공급업,6,"~ 4,000만원 미만","~ 4,000만원 미만",-,0.00 % (0                                            명),0.00 % (0                                            명),51 년
1208655138,"서울 강남구 테헤란로 409, 7층",(M71531)경영 컨설팅업,6,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,38.98 % (46                                            명),124.58 % (147                                            명),19 년
1208655399,"제주 제주시 아란8길 10, 2층",(A01291)말 및 양 사육업,7,"~ 4,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,54.55 % (6                                            명),36.36 % (4                                            명),19 년
1208656006,"서울 강동구 천호대로 1077, 14층","장난감 및 취미, 오락용품 도매업",,,,,,,
1208656011,"서울 서대문구 연희로2길 76, 4층",(C32029)기타 목재가구 제조업,5,"~ 4,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,163.64 % (18                                            명),36.36 % (4                                            명),19 년
1208657534,경기 파주시 파평면 청송로 90,(C22291)플라스틱 접착처리 제품 제조업,5,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,14.63 % (12                                            명),28.05 % (23                                            명),19 년
1208658305,"서울 강남구 테헤란로52길 17, 6층",(N75122)상용 인력 공급 및 인사관리 서비스업,7,"~ 4,000만원 미만","~ 4,000만원 미만",200명 이상 ~ 400명 미만,37.85 % (95                                            명),85.26 % (214                                            명),19 년
1208658362,"서울 강남구 테헤란로 134, 22층",(K64201)신탁업 및 집합투자업,,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",400명 이상 ~ 700명 미만,57.14 % (200                                            명),38.86 % (136                                            명),21 년
1208658402,"서울 강남구 영동대로 511, 1302호",(M71310)광고 대행업,4,"4,000만원 이상 ~ 6,000만원 미만","~ 4,000만원 미만",1명 이상 ~ 20명 미만,0.00 % (0                                            명),10.53 % (2                                            명),19 년
1208658794,서울 강남구 논현로86길 27,(M71310)광고 대행업,4,"~ 4,000만원 미만","~ 4,000만원 미만",40명 이상 ~ 70명 미만,6.67 % (3                                            명),48.89 % (22                                            명),19 년
1208658848,서울 송파구 올림픽로35가길 16,비주거용 건물 임대업,,,,,,,
1208660062,"서울 강남구 테헤란로 521, 14층",(J58221)시스템 소프트웨어 개발 및 공급업,5,"6,000만원 이상 ~ 8,000만원 미만","4,000만원 이상 ~ 6,000만원 미만",70명 이상 ~ 100명 미만,14.46 % (12                                            명),12.05 % (10                                            명),- 년
1208661080,"서울 금천구 가산디지털1로 128, 10층 1006호",(P85501)일반 교과 학원,6,"~ 4,000만원 미만","~ 4,000만원 미만",100명 이상 ~ 200명 미만,92.98 % (53                                            명),78.95 % (45                                            명),19 년
